ClusterSize, Major1, Major2, Hash, CurriculumSize, Courses
255, PTY, PPH, 1857111872, 8, [PTY4003W$ PTY2000S$ PTY4001W$ PPH4040S$ PPH4033S$ PPH4054S$ PPH4056W$ PPH2000W]
180, SOC, FAM, 149251560, 13, [SOC2032F$ SOC3029S$ SOC4013F$ SOC4028F$ FAM1000L$ FAM4036S$ FAM1001F$ FAM4011S$ FAM4004S$ FAM4004S$ FAM4011F$ FAM2000F$ FAM4013F]
198, PHY, PHI, 748466775, 17, [PHY1013S$ PHY2004W$ PHY1025F$ PHY1023H$ PHY2004W$ PHY1025F$ PHY1014F$ PHY1015F$ PHI1010S$ PHI3024S$ PHI1010S$ PHI1025F$ PHI4024S$ PHI1010S$ PHI4000W$ PHI4022S$ PHI2016S]
105, CIV, SWK, 955559840, 11, [CIV3043F$ CIV2042FEWA$ CIV4045F$ SWK4031S$ SWK4007S$ SWK3066S$ SWK4015F$ SWK4004S$ SWK4034F$ SWK1004S$ SWK4011F]
265, FTX, PBL, 695782266, 13, [FTX4086F$ FTX2024N$ FTX4056S$ FTX4052H$ FTX2024S$ FTX4052H$ FTX4057F$ FTX4056S$ FTX1005Q$ PBL4602S$ PBL4502S$ PBL2800F$ PBL2000W]
175, CHE, MEC, 1212763519, 13, [CHE4048F$ CHE3054SEWA$ CHE4055X$ CHE3067S$ CHE4058Z$ MEC1007F$ MEC3044S$ MEC3035S$ MEC1003F$ MEC4053Z$ MEC2026S$ MEC3060F$ MEC3073S]
122, POL, HSE, 200557923, 6, [POL4049S$ POL2041S$ POL1005P$ HSE4000F$ HSE4001F$ HSE1004S]
154, SWK, AXL, 1237693551, 11, [SWK4003F$ SWK3070F$ SWK1004S$ SWK4004S$ AXL3401S$ AXL4405S$ AXL4300W$ AXL4307F$ AXL4200W$ AXL4307F$ AXL1401S]
305, GSB, ECO, 197926877, 13, [GSB4196F$ GSB4428F$ GSB4493F$ GSB1427CE$ ECO4104F$ ECO4020S$ ECO2003F$ ECO4102F$ ECO20143CE$ ECO3024F$ ECO4007F$ ECO3020F$ ECO3021S]
302, DRM, EEE, 61353617, 12, [DRM4024S$ DRM2011S$ DRM3040W$ DRM1040W$ DRM4038F$ DRM2042F$ DRM3041W$ DRM4017F$ DRM2042F$ EEE3061W$ EEE2039W$ EEE3061W]
177, EDN, PSY, 606264723, 7, [EDN2020CE$ EDN3241W$ EDN4517S$ PSY3009F$ PSY3007SEWA$ PSY3007SEWA$ PSY2011F]
167, ACC, ACC, 2035315630, 17, [ACC1006FEWA$ ACC20131CE$ ACC3004H$ ACC4036W$ ACC2023N$ ACC2023N$ ACC3009W$ ACC3004H$ ACC2112W$ ACC2011N$ ACC3004H$ ACC4038H$ ACC2022N$ ACC3023S$ ACC3023S$ ACC11202CE$ ACC2022N]
128, ACC, EBE, 1738443304, 12, [ACC2112W$ ACC2112W$ ACC1106F$ ACC4025H$ ACC2011S$ ACC2022S$ CPD10038CE$ CPD1064CE$ CPD1157CE$ CPD1156CE$ CPD1115CE$ CPD1141CE]
54, FTX, ELL, 1505424533, 8, [FTX4052H$ FTX2020F$ FTX2024M$ FTX2002CE$ ELL2017S$ ELL1010S$ ELL1009F$ ELL2010S]
200, BUS, ACC, 1246204807, 16, [BUS20132CE$ BUS2011Q$ BUS2018F$ BUS2010S$ BUS4039S$ BUS201202CE$ BUS4018Q$ BUS2016H$ ACC1106F$ ACC2022S$ ACC2112W$ ACC3502H$ ACC20144CE$ ACC2112W$ ACC4000N$ ACC20131CE]
226, ACC, AXL, 1740848311, 10, [ACC2018S$ ACC2011N$ ACC3023S$ AXL4102W$ AXL3401S$ AXL2400Z$ AXL1400F$ AXL4402S$ AXL3400F$ AXL4102W]
76, SEA, BIO, 971351799, 6, [SEA2005S$ SEA4001W$ SEA1001CE$ BIO3013F$ BIO4004W$ BIO3017S]
318, FTX, FTX, 141605559, 18, [FTX1005R$ FTX3044F$ FTX4036F$ FTX20131CE$ FTX1004S$ FTX2024M$ FTX1005R$ FTX3044F$ FTX4057F$ FTX2024M$ FTX4052H$ FTX1004S$ FTX2024N$ FTX3045N$ FTX2024N$ FTX3045N$ FTX2024F$ FTX4086F]
300, ECO, CML, 28782635, 12, [ECO4109S$ ECO3021S$ ECO1110S$ ECO1007S$ ECO1110F$ ECO3023S$ ECO1007S$ ECO4111S$ ECO3021S$ CML2005F$ CML1001F$ CML4004H]
207, SOC, REL, 1064118231, 9, [SOC1006F$ SOC1001F$ SOC3029S$ SOC4003S$ REL4048S$ REL4011H$ REL4049F$ REL2040F$ REL4049F]
78, IBS, AXL, 763959532, 14, [IBS2001S$ IBS3020W$ IBS4005W$ IBS4006W$ IBS4007W$ IBS4010W$ IBS4008W$ IBS2001S$ AXL4103S$ AXL4300W$ AXL2400Z$ AXL3401S$ AXL4100W$ AXL2300F]
96, BUS, EDN, 1445822952, 9, [BUS4049W$ BUS20146CE$ BUS4090F$ EDN3200W$ EDN3204WEWA$ EDN2016W$ EDN20002CE$ EDN3217W$ EDN3217W]
224, HUB, IBS, 2012156260, 6, [HUB4040W$ HUB2015W$ HUB4079W$ IBS4008W$ IBS4009W$ IBS4010W]
110, INF, BIO, 1327974070, 12, [INF4026F$ INF3033R$ INF4000R$ BIO2010F$ BIO1000H$ BIO2013F$ BIO2012S$ BIO2013F$ BIO3015F$ BIO2010F$ BIO1000F$ BIO1004S]
151, SLL, FAM, 1764854738, 12, [SLL1095H$ SLL1102S$ SLL1059S$ SLL1048H$ SLL1101F$ SLL4054S$ FAM20004CE$ FAM3007F$ FAM1000CE$ FAM3014S$ FAM3003S$ FAM20005CE]
234, INF, AXL, 315290054, 8, [INF4028Q$ INF2006F$ INF3030R$ AXL1100S$ AXL4100W$ AXL4203F$ AXL2103S$ AXL1303F]
204, GSB, STA, 580132228, 14, [GSB20131CE$ GSB4451S$ GSB4413S$ GSB4453S$ GSB1424CE$ GSB4488S$ GSB1411CE$ GSB4428F$ STA3022F$ STA1000F$ STA1006S$ STA2004F$ STA4021W$ STA1000S]
316, BUS, INF, 192349698, 10, [BUS3041F$ BUS20132CE$ BUS4017R$ INF1002F$ INF20132CE$ INF3032R$ INF3030R$ INF20132CE$ INF4016W$ INF3033R]
247, INF, INF, 1462183425, 15, [INF3012SEWA$ INF20141CE$ INF4018W$ INF2006F$ INF4025S$ INF4026F$ INF3014F$ INF1102S$ INF20141CE$ INF2006F$ INF1002F$ INF4018W$ INF2006F$ INF1102S$ INF4017H]
152, INF, SLL, 401669265, 8, [INF4015W$ INF2004F$ INF1102F$ INF20142CE$ INF4018W$ SLL1101F$ SLL1016S$ SLL2102S]
233, FTX, MCB, 869990778, 11, [FTX4056S$ FTX3044F$ FTX4086F$ FTX3045N$ FTX4010F$ MCB4003W$ MCB3012Z$ MCB4003W$ MCB3012Z$ MCB2022S$ MCB4002W]
247, PHI, PSY, 1310669811, 12, [PHI4017S$ PHI3024S$ PHI3024S$ PHI3024S$ PHI2016S$ PHI2045S$ PHI2037F$ PHI4019W$ PHI1010S$ PSY4000W$ PSY2010S$ PSY2010S]
118, ELL, SWK, 556897903, 7, [ELL4061F$ ELL4001H$ ELL1010S$ ELL1013F$ SWK4026S$ SWK4007S$ SWK3075S]
175, AXL, FIN, 1472346390, 8, [AXL3402SEWA$ AXL3400F$ AXL4102W$ FIN3011S$ FIN2011W$ FIN2024W$ FIN3025W$ FIN1001W]
270, GSB, ECO, 1429748407, 12, [GSB1421CE$ GSB4405F$ GSB4607F$ ECO4116F$ ECO3021S$ ECO4032S$ ECO4100F$ ECO3024F$ ECO4029S$ ECO4101F$ ECO2003F$ ECO4116F]
83, EEE, MEC, 1227229985, 10, [EEE4099F$ EEE3074W$ EEE4087FEWA$ EEE2040F$ EEE3064W$ EEE4087F$ EEE4036A$ MEC3045F$ MEC1005W$ MEC4111Z]
87, DRM, FIN, 1873564350, 16, [DRM3041W$ DRM3040W$ DRM2041W$ DRM4040W$ DRM1029F$ DRM4023W$ DRM2010F$ DRM2040W$ FIN3030W$ FIN2029F$ FIN4058F$ FIN2011W$ FIN3011S$ FIN3024W$ FIN3011W$ FIN1006F]
291, EBE, MEC, 1530758566, 12, [CPD1149CE$ CPD1141CE$ CPD10038CE$ CPD10047CE$ CPD1059CE$ CPD1145CE$ CPD1147CE$ MEC4097Z$ MEC1007F$ MEC2026S$ MEC4114Z$ MEC4111Z]
111, CIV, CIV, 1631659792, 12, [CIV3031S$ CIV2043L$ CIV3031S$ CIV3035S$ CIV3049S$ CIV4035C$ CIV4044S$ CIV3042F$ CIV2031FEWA$ CIV2011F$ CIV2042FEWA$ CIV3035S]
203, ELL, HST, 1677808259, 11, [ELL2015S$ ELL4063H$ ELL1013F$ ELL4068S$ HST2028F$ HST2039S$ HST4010F$ HST2037S$ HST2039S$ HST4057F$ HST3005F]
88, FTX, AXL, 1312327378, 11, [FTX3045N$ FTX2020F$ FTX1004S$ FTX2002CE$ FTX4086F$ FTX1005Q$ FTX4035W$ AXL4103S$ AXL2400Z$ AXL4400W$ AXL4313S]
78, GSB, HST, 891107439, 15, [GSB1414CE$ GSB1427CE$ GSB4102W$ GSB4474S$ GSB4426F$ GSB4401F$ GSB4496S$ GSB4224S$ GSB4508F$ HST4034F$ HST3042S$ HST1011F$ HST4053F$ HST3039H$ HST2044F]
214, INF, REL, 53488328, 12, [INF3003W$ INF4024W$ INF3012SEWA$ INF3003W$ INF3012S$ INF4015W$ INF1601CE$ REL2040F$ REL4046S$ REL4049F$ REL4046S$ REL2053S]
101, CON, CHE, 2015979088, 12, [CON1019S$ CON2022W$ CON2006W$ CON3023X$ CON3041F$ CON1004W$ CON3043W$ CHE3054SEWA$ CHE4045Z$ CHE3050S$ CHE3054SEWA$ CHE3000X]
166, AXL, DOH, 246009399, 14, [AXL4300W$ AXL2103S$ AXL4312F$ AXL3300F$ AXL1100S$ AXL3101S$ AXL3301S$ AXL1303F$ DOH1005F$ DOH1005F$ DOH1005F$ DOH1010S$ DOH1009F$ DOH1009F]
238, SOC, CHE, 2053564335, 14, [SOC3031S$ SOC3007F$ SOC4028F$ SOC4028F$ SOC1006F$ SOC2036F$ SOC4036U$ SOC3029S$ SOC3007FEWA$ CHE4045Z$ CHE3062SEWA$ CHE4057F$ CHE3068S$ CHE2000X]
235, RDL, SOC, 1610509360, 16, [RDL1009H$ RDL3005WEWA$ RDL4008HEWA$ RDL2003H$ RDL1003W$ RDL4008HEWA$ RDL2002HEWA$ RDL1003S$ RDL1008H$ SOC2019S$ SOC4000H$ SOC3031S$ SOC1005S$ SOC2035S$ SOC4004S$ SOC4003S]
109, REL, EEE, 1782343154, 11, [REL1002F$ REL2040F$ REL1002F$ REL4053F$ EEE3082S$ EEE4093F$ EEE4106Z$ EEE3078W$ EEE4084F$ EEE3044S$ EEE4107Z]
90, CIV, PHI, 278566855, 10, [CIV3035S$ CIV4046F$ CIV2031FEWA$ CIV2043L$ CIV2031FEWA$ CIV2041S$ CIV4044S$ PHI2043S$ PHI1024F$ PHI1024F]
100, POL, SLL, 1169467707, 11, [POL4044F$ POL2038F$ POL3043F$ POL3038S$ POL2038P$ POL4013S$ SLL3082F$ SLL2053S$ SLL3041S$ SLL4107S$ SLL3080F]
104, IBS, PED, 262885167, 8, [IBS4009W$ IBS4010W$ IBS4005W$ IBS2001S$ IBS3020W$ PED4028S$ PED2001S$ PED4031W]
83, BUS, DOM, 1337788434, 14, [BUS1406CE$ BUS4091Q$ BUS4041S$ BUS3004S$ BUS4078F$ BUS4006W$ BUS4058F$ BUS20147CE$ BUS201204CE$ DOM1010CE$ DOM1011CE$ DOM1007CE$ DOM1010CE$ DOM1008CE]
113, RAY, HUB, 227296697, 11, [RAY4006W$ RAY4020W$ RAY4010W$ RAY4017W$ RAY4020W$ RAY4019W$ RAY4017W$ HUB4033S$ HUB4040W$ HUB4043W$ HUB4048F]
297, ECO, SWK, 977035367, 13, [ECO4013S$ ECO4013S$ ECO3020F$ ECO4102F$ ECO2004P$ SWK4012S$ SWK3001F$ SWK4035S$ SWK4015F$ SWK3075S$ SWK4002S$ SWK4033F$ SWK4002S]
51, REL, MUZ, 1425357453, 7, [REL4048S$ REL4053F$ REL4049F$ REL2040F$ MUZ2817H$ MUZ1274H$ MUZ2375H]
55, PRY, MDN, 1688117807, 7, [PRY4000W$ PRY4018S$ PRY4015F$ PRY4023S$ MDN4032F$ MDN4031S$ MDN4039CE]
82, MEC, MEC, 1863098329, 14, [MEC3044S$ MEC4053Z$ MEC4114Z$ MEC3035S$ MEC3035F$ MEC3000X$ MEC2042F$ MEC4096Z$ MEC4113F$ MEC4107S$ MEC2042F$ MEC1008S$ MEC3000X$ MEC2022S]
292, SEA, ELL, 2059159138, 11, [SEA4004W$ SEA3004F$ SEA2005S$ SEA4003W$ SEA4003W$ ELL2015S$ ELL4068S$ ELL2007F$ ELL3005F$ ELL2007F$ ELL4063H]
188, CHE, EEE, 1690436577, 13, [CHE3040SEWA$ CHE4029Z$ CHE4058Z$ CHE4057F$ CHE1001Z$ CHE3070S$ EEE1000X$ EEE2026S$ EEE4111Z$ EEE1006F$ EEE3031S$ EEE4086F$ EEE4111Z]
96, EEE, APG, 1179959681, 12, [EEE3082S$ EEE4001F$ EEE3057S$ EEE1000X$ EEE4036A$ EEE4022F$ EEE4036A$ EEE3068F$ EEE4051F$ APG4001S$ APG4023S$ APG3012SEWA]
282, CON, CHE, 1847847170, 7, [CON2030F$ CON4037S$ CON4030F$ CHE3062SEWA$ CHE4054Z$ CHE4042SEWA$ CHE4050F]
302, SOC, STA, 1401508969, 13, [SOC2035S$ SOC4010F$ SOC4000H$ SOC4003S$ SOC4036U$ SOC4015F$ SOC3007F$ SOC4000H$ SOC2015S$ STA1000S$ STA4007W$ STA4010W$ STA4021W]
266, GSB, MAM, 1500699800, 17, [GSB4196F$ GSB4413S$ GSB20141CE$ GSB4460S$ GSB1401CE$ GSB1428CE$ GSB1421CE$ GSB1402CE$ GSB1418CE$ MAM3003S$ MAM1010F$ MAM4000W$ MAM1112S$ MAM1022F$ MAM3040W$ MAM1014F$ MAM1016S]
65, PBL, MUZ, 2036350290, 10, [PBL4501F$ PBL4401H$ PBL4501F$ MUZ2236H$ MUZ1298H$ MUZ2205H$ MUZ4214W$ MUZ2306H$ MUZ4382W$ MUZ2254H]
265, MCB, DOM, 922574314, 12, [MCB3023S$ MCB3024S$ MCB2022S$ MCB2021F$ MCB3012Z$ MCB4003W$ MCB2020F$ MCB2020F$ DOM1014CE$ DOM1010CE$ DOM1007CE$ DOM1007CE]
80, HST, HST, 1993603000, 13, [HST2037S$ HST1005F$ HST2042F$ HST2037S$ HST4034F$ HST2041F$ HST4010F$ HST2045L$ HST2028F$ HST2040F$ HST4001H$ HST3005F$ HST1005F]
219, MEC, AST, 724533208, 9, [MEC2044S$ MEC4104FEWA$ MEC3035F$ AST4008W$ AST3002F$ AST2003H$ AST4007W$ AST2003H$ AST4010W]
225, EEE, APG, 117853703, 12, [EEE3082S$ EEE4101F$ EEE3055W$ APG3011SEWA$ APG4008S$ APG2019X$ APG1003W$ APG2026S$ APG2017X$ APG3000F$ APG4028F$ APG4029F]
173, CIV, APG, 460400308, 15, [CIV3046S$ CIV3046S$ CIV2041S$ CIV3049S$ CIV2020X$ CIV3044F$ APG3000F$ APG4043S$ APG4032S$ APG4041S$ APG3023W$ APG1016F$ APG3001S$ APG1005S$ APG3035F]
274, EDN, PHI, 862061912, 14, [EDN3241W$ EDN3222W$ EDN3203W$ EDN3209W$ EDN2049CE$ PHI1024F$ PHI2037F$ PHI2042F$ PHI2037F$ PHI4023F$ PHI1010S$ PHI4000W$ PHI2041S$ PHI4017S]
290, BUS, ACC, 1869899510, 13, [BUS4006W$ BUS4029H$ BUS4094S$ BUS4074R$ BUS1003H$ BUS4029H$ BUS4103Q$ ACC4020W$ ACC3009N$ ACC4037W$ ACC3501W$ ACC11202CE$ ACC1006F]
110, SOC, LAW, 1961553096, 13, [SOC3027F$ SOC4010F$ SOC1005S$ SOC2035S$ SOC3007F$ SOC3007FEWA$ SOC2036F$ SOC3029S$ SOC3027F$ PEP10073CE$ PEP10042CE$ PEP10076CE$ PEP1099CE]
266, LAW, CML, 420654090, 13, [PEP10061CE$ PEP1097CE$ PEP1086CE$ PEP10076CE$ CML1001L$ CML1001L$ CML2010L$ CML4503F$ CML2010S$ CML4006W$ CML4605F$ CML3001WEWA$ CML1001L]
302, ECO, EBE, 1298775836, 10, [ECO4100S$ ECO4029S$ ECO1010S$ CPD1153CE$ CPD1120CE$ CPD1068CE$ CPD10009CE$ CPD1034CE$ CPD10024CE$ CPD1064CE]
137, CON, MEC, 1095181179, 8, [CON2024S$ CON4037S$ CON4048F$ MEC3035S$ MEC1008S$ MEC4100Z$ MEC3000X$ MEC3031S]
78, MUZ, CHE, 755108853, 15, [MUZ2236H$ MUZ1204H$ MUZ4204W$ MUZ2802S$ MUZ1281H$ MUZ3297H$ CHE3069S$ CHE2005W$ CHE3067S$ CHE3040SEWA$ CHE4050F$ CHE1001Z$ CHE4057F$ CHE2006S$ CHE4058Z]
124, FAM, ELL, 1082309780, 14, [FAM4008F$ FAM3018F$ FAM3014S$ FAM1009F$ FAM3007F$ ELL2007F$ ELL1009F$ ELL2014F$ ELL4001H$ ELL4061F$ ELL3009S$ ELL2017S$ ELL4061F$ ELL1013F]
279, IBS, DOM, 1011905026, 13, [IBS4005W$ IBS2001S$ IBS4005W$ IBS4011W$ IBS4010W$ IBS4008W$ IBS4002W$ IBS3020W$ IBS4011W$ DOM1007CE$ DOM1008CE$ DOM1007CE$ DOM1011CE]
141, BUS, SWK, 1657715024, 14, [BUS4018S$ BUS4049W$ BUS3038R$ BUS4058F$ BUS2010F$ BUS4088S$ BUS20132CE$ BUS3039F$ BUS20148CE$ SWK3061F$ SWK2001F$ SWK2070F$ SWK1004S$ SWK3001F]
235, SLL, AHS, 1258662688, 9, [SLL1044S$ SLL4105F$ SLL1082F$ SLL2131F$ SLL2083S$ AHS3108W$ AHS1042F$ AHS4144W$ AHS4000W]
315, DOH, SLL, 1219954222, 16, [DOH1000CE$ DOH1009S$ DOH1000CE$ DOH1009F$ DOH1001CE$ DOH2001S$ DOH1009F$ SLL2082F$ SLL3083S$ SLL4055S$ SLL4061S$ SLL3076S$ SLL1074S$ SLL3065S$ SLL3080F$ SLL1096H]
142, CEM, AGE, 309604962, 16, [CEM3005WEWA$ CEM3005W$ CEM4000W$ CEM1010H$ CEM4000W$ CEM1000W$ CEM1000W$ CEM2005W$ CEM4002W$ AGE3012S$ AGE1004S$ AGE1004S$ AGE1004S$ AGE4000W$ AGE3012S$ AGE3011F]
273, REL, PSY, 148042529, 10, [REL4010F$ REL4011H$ REL4053F$ REL4053F$ REL2053S$ PSY4000W$ PSY3009F$ PSY3008FEWA$ PSY1005S$ PSY1006F]
90, EBE, MCB, 426585106, 9, [CPD1120CE$ CPD10024CE$ CPD1156CE$ CPD1158CE$ CPD1153CE$ CPD1127CE$ MCB2022S$ MCB4002W$ MCB3012Z]
51, DOH, PED, 863861993, 13, [DOH1010S$ DOH1002F$ DOH1020CE$ DOH1005F$ PED4002F$ PED4030F$ PED4040W$ PED4032W$ PED4009S$ PED4004S$ PED4009S$ PED4032W$ PED4021F]
276, POL, CON, 246657742, 15, [POL2002S$ POL4032F$ POL3037F$ POL3037F$ POL4044F$ POL1005P$ CON4034W$ CON3040W$ CON1018W$ CON3031W$ CON1019S$ CON1010S$ CON3035S$ CON3034F$ CON2006W]
133, STA, MUZ, 792149664, 11, [STA4010W$ STA3036S$ STA4016H$ STA1000F$ STA1000P$ MUZ2817H$ MUZ1822F$ MUZ2375H$ MUZ1902H$ MUZ2265H$ MUZ3342H]
58, AXL, REL, 304060752, 14, [AXL4200W$ AXL3300F$ AXL4201F$ AXL3402S$ AXL3401S$ REL4046S$ REL2048S$ REL4053F$ REL4011H$ REL1002F$ REL4048S$ REL4053F$ REL1015F$ REL1015F]
69, RDL, CML, 708332457, 12, [RDL1004H$ RDL2003HEWA$ RDL4605S$ RDL4604S$ RDL1003W$ RDL1003W$ CML4506F$ CML3001W$ CML3001W$ CML4602S$ CML2010S$ CML4502S]
307, EDN, CON, 1023683457, 7, [EDN20002CE$ EDN2031CE$ EDN3244W$ CON2027F$ CON3012W$ CON3043W$ CON4043S]
168, INF, REL, 1783225763, 9, [INF1102S$ INF4018W$ INF3012S$ REL4046S$ REL2040F$ REL4046S$ REL4011H$ REL4010F$ REL2053S]
251, ECO, PRY, 1409806495, 11, [ECO3022S$ ECO2003F$ ECO4111F$ PRY4023S$ PRY4021F$ PRY4018S$ PRY4013F$ PRY2001S$ PRY4023S$ PRY4009F$ PRY4015F]
152, CIV, APG, 425561293, 11, [CIV2031FEWA$ CIV2039S$ CIV3044F$ CIV3048F$ CIV1006S$ CIV2020X$ APG4007F$ APG4025S$ APG2039W$ APG3011FEWA$ APG4008S]
211, INF, CHE, 1440891408, 16, [INF1002F$ INF4027W$ INF1002F$ INF2004F$ INF2007F$ INF4029Q$ INF3003W$ CHE3053SEWA$ CHE3069S$ CHE2005W$ CHE4055X$ CHE3069S$ CHE4042SEWA$ CHE2005W$ CHE4056Z$ CHE3067S]
166, GSB, SLL, 1348435582, 16, [GSB1602CE$ GSB4410S$ GSB4509S$ GSB4503W$ GSB4505F$ GSB4462S$ GSB4509S$ GSB4528F$ GSB20141CE$ SLL1044S$ SLL1083S$ SLL4048F$ SLL3080F$ SLL4106S$ SLL1050F$ SLL3085S]
110, EGS, ELL, 1184625575, 16, [EGS4041F$ EGS4048F$ EGS4054W$ EGS4021X$ EGS4040F$ EGS2014S$ EGS4040F$ EGS4052W$ ELL4063H$ ELL1010S$ ELL1010S$ ELL3005F$ ELL2017S$ ELL1016S$ ELL4070S$ ELL2014F]
283, CON, DRM, 1242002072, 7, [CON3035S$ CON1007X$ CON4037S$ DRM3043W$ DRM2040W$ DRM2041W$ DRM1040W]
145, HST, EDN, 61616388, 12, [HST4057F$ HST2041F$ HST2011S$ HST2045L$ HST2034L$ EDN3226W$ EDN2038CE$ EDN2028CE$ EDN3219W$ EDN2520W$ EDN1000CE$ EDN2033CE]
319, EEE, CHE, 457382262, 10, [EEE4109Z$ EEE4087FEWA$ EEE4036A$ EEE4086F$ EEE4110Z$ EEE2030F$ EEE3083F$ CHE3053SEWA$ CHE3000X$ CHE3068S]
240, APG, MEC, 220493271, 12, [APG2019X$ APG3027Z$ APG3016C$ APG3037W$ APG4051Z$ APG4002Z$ MEC4104FEWA$ MEC3000X$ MEC2026S$ MEC4098Z$ MEC4096Z$ MEC4099Z]
274, PPH, DOH, 788664991, 7, [PPH4059S$ PPH4029H$ PPH1006CE$ DOH1009F$ DOH1003CE$ DOH1010S$ DOH1001CE]
86, AXL, SWK, 169862971, 10, [AXL2402S$ AXL4405S$ AXL1303F$ SWK4016S$ SWK4026S$ SWK4033F$ SWK4002S$ SWK4007S$ SWK4007S$ SWK2070F]
104, MEC, EEE, 865888079, 15, [MEC1000X$ MEC1005W$ MEC2044S$ MEC4105F$ MEC3069S$ MEC4114Z$ MEC2000X$ MEC4099Z$ EEE2026S$ EEE3064W$ EEE4090FEWA$ EEE1007S$ EEE4001FEWA$ EEE4084F$ EEE3069WEWA]
66, CHE, CON, 1001486943, 10, [CHE1005W$ CHE4036Z$ CHE4055X$ CHE4029Z$ CHE4049F$ CHE4056Z$ CHE4057F$ CON4030FEWA$ CON1017S$ CON3035S]
125, CSC, MCB, 610045037, 13, [CSC3022H$ CSC4003W$ CSC2003S$ CSC4016W$ CSC4001W$ MCB3025F$ MCB4003W$ MCB4002W$ MCB2023S$ MCB3026F$ MCB2020F$ MCB2022S$ MCB2021F]
154, APG, CHE, 1174859916, 11, [APG4026S$ APG4005F$ APG3011S$ APG4050W$ APG3038F$ CHE3068S$ CHE4050F$ CHE3067S$ CHE3068S$ CHE3040SEWA$ CHE4036Z]
301, FTX, EDN, 1258075350, 14, [FTX4056S$ FTX1005R$ FTX2024M$ FTX2020F$ FTX2024N$ FTX4035W$ FTX4051H$ FTX2024S$ FTX3044F$ EDN3238W$ EDN3238W$ EDN3208W$ EDN2031CE$ EDN2023CE]
244, CIV, PSY, 258010469, 10, [CIV4042F$ CIV3035S$ CIV2043L$ PSY2009F$ PSY3007SEWA$ PSY2009F$ PSY2011F$ PSY3011S$ PSY4000W$ PSY3010S]
295, GSB, CEM, 675989976, 10, [GSB4187W$ GSB1411CE$ GSB4408F$ GSB4486S$ GSB1402CE$ GSB20141CE$ CEM1008F$ CEM1009H$ CEM1001CE$ CEM3005WEWA]
263, CON, AXL, 758551766, 12, [CON3040W$ CON2022W$ CON4041S$ CON2030F$ CON4041S$ CON1011F$ CON2022W$ CON1007X$ AXL4402S$ AXL4401F$ AXL1100S$ AXL1303F]
129, PPH, AST, 1634684848, 9, [PPH1001F$ PPH4042S$ PPH4035S$ AST4009W$ AST2003H$ AST3003S$ AST2003H$ AST2002H$ AST2002H]
294, GSB, ACC, 934142408, 11, [GSB1417CE$ GSB1419CE$ GSB4604S$ GSB4602S$ ACC4002H$ ACC11202CE$ ACC2011S$ ACC11202CE$ ACC2022S$ ACC3023S$ ACC2023N]
248, ECO, INF, 455759635, 6, [ECO4006F$ ECO4118S$ ECO4100F$ INF4018W$ INF4028Q$ INF4015W]
237, BUS, AHS, 301446989, 7, [BUS4040S$ BUS1004F$ BUS4087S$ BUS3043S$ AHS2043W$ AHS4009H$ AHS3113W]
209, FAM, PTY, 1886445979, 13, [FAM1010S$ FAM4001W$ FAM1000L$ FAM1000L$ FAM4033F$ PTY3009H$ PTY4008S$ PTY4008S$ PTY4000W$ PTY4008S$ PTY2000S$ PTY4009W$ PTY4004W]
280, BUS, ACC, 1336904055, 10, [BUS4030H$ BUS4041S$ BUS3038S$ BUS2033F$ ACC3500W$ ACC4002H$ ACC4000N$ ACC3022H$ ACC4505H$ ACC4038H]
159, FIN, EDN, 1324939288, 12, [FIN2012W$ FIN3028F$ FIN2011W$ FIN3026F$ EDN4179H$ EDN4502W$ EDN3239W$ EDN3218W$ EDN3218W$ EDN3206W$ EDN2025CE$ EDN2513W]
265, APG, EBE, 1222317998, 8, [APG4055S$ APG4038S$ APG4030S$ APG2039S$ APG1004F$ CPD1156CE$ CPD1144CE$ CPD1153CE]
191, EBE, EEE, 521899721, 9, [CPD1059CE$ CPD1144CE$ CPD1153CE$ CPD1127CE$ CPD1156CE$ CPD1115CE$ EEE2035F$ EEE4103F$ EEE4087F]
64, BUS, GEO, 1784568155, 9, [BUS2016H$ BUS3039S$ BUS4050W$ BUS4016Q$ BUS1408CE$ BUS4018Q$ GEO2001F$ GEO4004W$ GEO1009F]
160, BUS, BUS, 482436673, 11, [BUS3095S$ BUS4018S$ BUS2033F$ BUS201212CE$ BUS4040S$ BUS4092V$ BUS1409CE$ BUS4075S$ BUS4027W$ BUS4006W$ BUS3038S]
83, BUS, RAY, 920321308, 9, [BUS4026W$ BUS4075S$ BUS4006W$ BUS4087S$ RAY4014W$ RAY4017W$ RAY4017W$ RAY4015W$ RAY4011W]
110, ECO, DRM, 1202152365, 10, [ECO4109F$ ECO4027S$ ECO1006F$ ECO4109S$ ECO4112F$ ECO4102F$ DRM4023W$ DRM1040W$ DRM4017F$ DRM2010F]
148, BUS, ECO, 1736923144, 11, [BUS4103Q$ BUS4103F$ BUS1036F$ BUS4103Q$ BUS4028F$ ECO4121S$ ECO4121S$ ECO1110F$ ECO4104F$ ECO3024F$ ECO1007S]
309, RAY, HST, 1944198285, 14, [RAY4014W$ RAY4016W$ RAY4010W$ RAY4018W$ RAY4012W$ RAY4017W$ RAY4006W$ RAY4012W$ RAY4014W$ HST4054F$ HST4058S$ HST1005F$ HST2011S$ HST2028F]
